Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,09/11/2012,Preparation of land & buildings for disposal,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,124905,Works in aid of disposal,"47,128.78"
Ministry of Defence,Ministry of Defence,21/11/2012,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Civilian short term detached duty,"47,006.58"
Ministry of Defence,Ministry of Defence,09/11/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,124792,Spend on Inventory - General,"46,981.44"
Ministry of Defence,Ministry of Defence,29/11/2012,Externally delivered education and training,Navy Command,CARLISLE STAFFING PLC,LU1 3BA,134897,External military training ,"46,946.13"
Ministry of Defence,Ministry of Defence,14/11/2012,Fees for professional services,Head Office & Corporate Services,GIFFORD OWEN LTD,BA13 2GG,127247,Fees for professional services excluding legal fees,"46,925.35"
Ministry of Defence,Ministry of Defence,16/11/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,128430,Consumption of medical dental and veterinary inventory,"46,919.38"
Ministry of Defence,Ministry of Defence,30/11/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,135691,Fiscal asset under construction - capital in year addition,"46,918.65"
Ministry of Defence,Defence Support Group,16/11/2012,Works-Planned Maintenance,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,,10183415,Works-Planned Maintenance,"46,845.41"
Ministry of Defence,Ministry of Defence,21/11/2012,Medical treatment & stores and welfare services,Land Forces,CAMP ADVENTURE & YOUTH SERVICES,,2000017549,Schools + community relations initiatives,"46,843.75"
Ministry of Defence,Ministry of Defence,08/11/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,124695,Fiscal asset under construction - capital in year addition,"46,508.78"
Ministry of Defence,Ministry of Defence,22/11/2012,Spend on Inventory - General,Defence Equipment & Support,LINCAD LIMITED,GU12 5QF,131555,Spend on Inventory - General,"46,501.44"
Ministry of Defence,Ministry of Defence,21/11/2012,International contributions,Head Office & Corporate Services,CRANFIELD UNIVERSITY,MK43 0AL,130598,Defence military assistance fund international subscriptions and other payments,"46,288.06"
Ministry of Defence,Ministry of Defence,30/11/2012,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,135691,Fees for professional services excluding legal fees,"46,218.57"
Ministry of Defence,Ministry of Defence,05/11/2012,Spend on Inventory - General,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,DL4 2QP,122618,Spend on Inventory - General,"46,088.54"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,14/11/2012,Purchase of buildings and military equipment ,Capital Expenditure,GED BUILDING LTD,,4907,Assets in the Course of Construction,"46,083.60"
Ministry of Defence,Ministry of Defence,05/11/2012,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000086693,Utilities consumed - heating oil,"45,906.25"
Ministry of Defence,Ministry of Defence,08/11/2012,Estate management,Head Office & Corporate Services,GOVERNMENT ACTUARY'S DEPARTMENT,EC4A 1AB,2E+11,Estate core services charge,"45,881.77"
Ministry of Defence,Ministry of Defence,12/11/2012,Rent and rates,Defence Infrastructure Organisation ,FAREHAM BOROUGH COUNCIL,PO16 7PU,125812,Rent buildings - non civil estate property and married quarter property,"45,875.40"
Ministry of Defence,Ministry of Defence,30/11/2012,Rent and rates,Defence Infrastructure Organisation ,FAREHAM BOROUGH COUNCIL,PO16 7PU,135840,Rent buildings - non civil estate property and married quarter property,"45,875.40"
Ministry of Defence,Ministry of Defence,23/11/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,132164,Utilities consumed - heating oil,"45,786.45"
Ministry of Defence,Ministry of Defence,19/11/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,129383,Medical health services,"45,666.31"
Ministry of Defence,Ministry of Defence,30/11/2012,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,136251,Aviation fuel casual uplift consumed,"45,624.14"
Ministry of Defence,Ministry of Defence,13/11/2012,Rent and rates,Defence Infrastructure Organisation ,PETERBOROUGH CITY COUNCIL,PE1 1HQ,126720,Rent buildings - non civil estate property and married quarter property,"45,570.08"
Ministry of Defence,Ministry of Defence,09/11/2012,Payment of utilities,Defence Infrastructure Organisation ,NEW AG,,5000087110,Utilities consumed - water + sewage,"45,487.90"
Ministry of Defence,Ministry of Defence,08/11/2012,Food and clothing,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,124634,Cost of purchasing and repairing clothing,"45,436.40"
Ministry of Defence,Ministry of Defence,22/11/2012,Externally delivered education and training,Land Forces,CABLE TELECOMMUNICATIONS TRAINING SERVICES LIMITED,LN6 3QX,131366,External military training ,"45,330.67"
Ministry of Defence,Ministry of Defence,26/11/2012,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,132956,Information technology services,"45,310.00"
Ministry of Defence,Ministry of Defence,23/11/2012,Fees for professional services,Defence Equipment & Support,BURGES SALMON LLP,BS2 0ZX,131926,Fees for professional services excluding legal fees,"45,304.40"
Ministry of Defence,Ministry of Defence,07/11/2012,Fuel for military use,Head Office & Corporate Services,ARVAL UK LTD,SN5 6PE,123438,Oil and lubricants consumed excluding those from the inventory system,"45,129.11"
Ministry of Defence,Ministry of Defence,30/11/2012,Spend on Inventory - General,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,DL4 2QP,136202,Spend on Inventory - General,"45,100.29"
Ministry of Defence,Ministry of Defence,16/11/2012,Estate management,Defence Equipment & Support,JACOBS U.K. LIMITED,G2 7HX,172990,Works - estate management,"45,000.00"
Ministry of Defence,Ministry of Defence,15/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,ITW LIMITED,TN23 1DZ,128036,Equipment support non-project costs,"44,874.79"
Ministry of Defence,Ministry of Defence,07/11/2012,Estate management,Defence Infrastructure Organisation ,AMEC ENVIRONMENT & INFRASTRUCTURE UK LIMITED,NE3 3PX,123427,Works - estate management,"44,865.37"
Ministry of Defence,Ministry of Defence,12/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,LAND ROVER,LE9 9JT,125908,Post design services which are not capitalised,"44,816.95"
Ministry of Defence,Ministry of Defence,08/11/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,124224,Freight movement costs,"44,797.50"
Ministry of Defence,Ministry of Defence,21/11/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,LE19 1ZY,130541,Utilities consumed - gas,"44,736.38"
Ministry of Defence,Ministry of Defence,05/11/2012,Spend on Inventory - General,Defence Equipment & Support,LLANELEC PRECISION ENGINEERING COMPANY LIMITED,SA11 1YD,122471,Spend on Inventory - General,"44,615.52"
Ministry of Defence,Ministry of Defence,16/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,COMPUTERISED TRAINING SYSTEMS LIMITED,DN16 1AL,128567,Post design services which are not capitalised,"44,495.31"
Ministry of Defence,Ministry of Defence,20/11/2012,Fees for professional services,Head Office & Corporate Services,GIFFORD OWEN LTD,BA13 2GG,130086,Fees for professional services excluding legal fees,"44,480.00"
Ministry of Defence,Ministry of Defence,12/11/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,126287,Estate + facilities management services - accommodation inventory + service,"44,369.66"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,02/11/2012,Purchase of buildings and military equipment ,Capital Expenditure,NEWLAND CONSTRUCTION LTD,,4884,Assets in the Course of Construction,"44,340.00"
Ministry of Defence,Ministry of Defence,29/11/2012,Payment of utilities,Defence Infrastructure Organisation ,BP OIL UK LTD,BS11 8DL,134860,Utilities consumed - gas,"44,297.54"
Ministry of Defence,Ministry of Defence,28/11/2012,Rent and rates,Defence Infrastructure Organisation ,SAVILLS COMMERCIAL LTD,M2 4AW,134666,Rent buildings - non civil estate property and married quarter property,"44,253.41"
Ministry of Defence,Ministry of Defence,05/11/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,122149,Research and development incurred on projects with defence science and technology laboratory,"44,181.48"
Ministry of Defence,Ministry of Defence,01/11/2012,Spend on Inventory - General,Defence Equipment & Support,LLANELEC PRECISION ENGINEERING COMPANY LIMITED,SA11 1YD,121093,Spend on Inventory - General,"44,167.14"
Ministry of Defence,Ministry of Defence,19/11/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,THALES UK LIMITED,RH10 9HA,129643,Single use military equipment asset under construction - capital in year addition,"44,167.01"
Ministry of Defence,Ministry of Defence,13/11/2012,Rent and rates,Defence Infrastructure Organisation ,SOUTH GLOUCESTERSHIRE COUNCIL,BS37 5YU,126804,Rent buildings - non civil estate property and married quarter property,"43,970.40"
Ministry of Defence,Ministry of Defence,14/11/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,126969,Spend on Inventory - General,"43,874.46"
Ministry of Defence,Ministry of Defence,12/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,125569,Equipment support project costs,"43,869.00"
Ministry of Defence,Ministry of Defence,26/11/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,133260,Fiscal asset under construction - capital in year addition,"43,829.96"
Ministry of Defence,Ministry of Defence,23/11/2012,Food and clothing,Air Command,HOBSON & SONS (LONDON) LIMITED,SS7 3AF,132195,Cost of purchasing and repairing clothing,"43,825.29"
Ministry of Defence,Ministry of Defence,06/11/2012,Spend on Inventory - General,Defence Equipment & Support,SOUTHCOMBE BROTHERS LTD,TA14 6QD,123313,Spend on Inventory - General,"43,734.72"
Ministry of Defence,Ministry of Defence,08/11/2012,Fees for professional services,Head Office & Corporate Services,LOGICA UK LIMITED,KT22 7LP,124461,"Advice and guidance on how to produce the product, but not production of the product itself.","43,707.93"
Ministry of Defence,Ministry of Defence,26/11/2012,Estate management,Defence Infrastructure Organisation ,REMONDIS GMBH & CO KG,,5000087859,Estate + facilities management services - accommodation inventory + service,"43,665.29"
Ministry of Defence,Ministry of Defence,14/11/2012,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,CITY OF EDINBURGH COUNCIL,EH1 1UF,127037,Cost of claims/compensation and related expenses against MOD,"43,647.00"
Ministry of Defence,Ministry of Defence,26/11/2012,Service and civilian recruitment,Air Command,LIDA LIMITED,W1F 9EE,132963,Service recruitment excluding recruitment related external assistance,"43,531.16"
Ministry of Defence,Ministry of Defence,09/11/2012,Payment of utilities,Land Forces,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,125073,Utilities consumed - electricity,"43,526.03"
Ministry of Defence,Ministry of Defence,07/11/2012,Estate management,Defence Equipment & Support,JACOBS U.K. LIMITED,G2 7HX,172789,Works - estate management,"43,506.00"
Ministry of Defence,Ministry of Defence,15/11/2012,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,127943,Utilities consumed - electricity,"43,483.69"
Ministry of Defence,Ministry of Defence,21/11/2012,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,130586,Estate + facilities management services - accommodation inventory + service,"43,380.56"
Ministry of Defence,Ministry of Defence,30/11/2012,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,135630,Spend on Inventory - General,"43,367.34"
Ministry of Defence,Ministry of Defence,30/11/2012,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,135582,Consumption of engineering and technical inventory,"43,349.88"
Ministry of Defence,Ministry of Defence,12/11/2012,Payment of utilities,Defence Infrastructure Organisation ,E.ON WESTFALEN WESER AG,,5000087195,Utilities consumed - water + sewage,"43,325.00"
Ministry of Defence,Ministry of Defence,07/11/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,EXELIS DEFENCE LIMITED,RG22 4BA,123749,Single use military equipment asset under construction - capital in year addition,"43,316.40"
Ministry of Defence,Ministry of Defence,05/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,SLINGSBY ADVANCED COMPOSITES  LIMITED,YO62 6EZ,172755,Equipment support non-project costs,"43,294.77"
Ministry of Defence,Ministry of Defence,16/11/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,KA9 2RW,128474,Spend on Inventory - General,"43,273.18"
Ministry of Defence,Ministry of Defence,14/11/2012,IT and communication services,Air Command,XEROX (UK) LIMITED,BN13 1QG,127617,Computer equipment costing below the capitalisation threshold,"43,266.00"
Ministry of Defence,Ministry of Defence,09/11/2012,Payment of utilities,Defence Infrastructure Organisation ,STADT GUETERSLOH,,5000087124,Utilities consumed - water + sewage,"43,193.02"
Ministry of Defence,Ministry of Defence,09/11/2012,"Transportation of personnel, freight and travel expenses",Land Forces,AIR PARTNER PLC,RH6 0PA,124752,Movement of service personnel,"43,192.00"
Ministry of Defence,Ministry of Defence,07/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,SPRAYBAKE LTD,CO10 2XG,124040,Equipment support non-project costs,"43,131.07"
Ministry of Defence,Ministry of Defence,26/11/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,132888,Utilities consumed - heating oil,"42,968.04"
Ministry of Defence,Ministry of Defence,16/11/2012,Estate management,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,129137,Works - estate management,"42,797.24"
Ministry of Defence,Ministry of Defence,01/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,FBS LIMITED,RG24 8AG,121029,Equipment support non-project costs,"42,764.40"
Ministry of Defence,Ministry of Defence,21/11/2012,Spend on Inventory - General,Defence Equipment & Support,IVECO LIMITED,CW7 3QP,130849,Spend on Inventory - General,"42,758.39"
Ministry of Defence,Ministry of Defence,23/11/2012,Externally delivered education and training,Joint Forces Command,KINGS COLLEGE LONDON,WC2R 2LS,132231,External military training ,"42,600.00"
Ministry of Defence,Ministry of Defence,07/11/2012,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,123554,Estate + facilities management services - accommodation inventory + service,"42,499.93"
Ministry of Defence,Ministry of Defence,14/11/2012,Estate management,Defence Infrastructure Organisation ,LANKES ENTSORGUNG UND UMWELTSERVICE GMBH,,5000087335,Estate + facilities management services - accommodation inventory + service,"42,433.97"
Ministry of Defence,Ministry of Defence,07/11/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,124113,Spend on Inventory - General,"42,399.18"
Ministry of Defence,Ministry of Defence,21/11/2012,Estate management,Head Office & Corporate Services,BILFINGER HSG FACILITY MANAGEMENT LTD,OX7 5SR,130521,Works - estate management,"42,322.07"
Ministry of Defence,Ministry of Defence,01/11/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,120792,Consumption of medical dental and veterinary inventory,"42,282.35"
Ministry of Defence,Ministry of Defence,02/11/2012,Fuel for military use,Land Forces,STOBART AIR LIMITED,CA6 4NW,121889,Aviation fuel casual uplift consumed,"42,242.99"
Ministry of Defence,Ministry of Defence,01/11/2012,Medical treatment & stores and welfare services,Land Forces,EXPACARE LIMITED,RG12 1LP,121027,Medical health services,"42,226.00"
Ministry of Defence,Ministry of Defence,27/11/2012,Spend on Inventory - General,Defence Equipment & Support,SOLID SWIVEL COMPANY LIMITED (THE),B64 7BL,133980,Spend on Inventory - General,"42,060.66"
Ministry of Defence,Ministry of Defence,05/11/2012,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,B1 2JB,122402,Fees for professional services excluding legal fees,"41,969.00"
Ministry of Defence,Ministry of Defence,13/11/2012,"Transportation of personnel, freight and travel expenses",Air Command,OCEAN SKY CORPORATE LIMITED,KA9 2PQ,126694,Aircraft landing fees,"41,851.23"
Ministry of Defence,Ministry of Defence,02/11/2012,Estate management,Defence Infrastructure Organisation ,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,121672,Estate core services charge,"41,810.53"
Ministry of Defence,Ministry of Defence,13/11/2012,Payment of utilities,Defence Infrastructure Organisation ,DCC ENERGY LTD,BT3 9ED,37142,Utilities consumed - heating oil,"41,793.77"
Ministry of Defence,Ministry of Defence,15/11/2012,Purchase of inventory and services ,Joint Forces Command,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,128002,Consumption of medical dental and veterinary inventory,"41,754.28"
Ministry of Defence,Ministry of Defence,13/11/2012,Design services and minor equipment purchases,Air Command,OCEAN SKY CORPORATE LIMITED,KA9 2PQ,126694,Equipment support non-project costs,"41,745.83"
Ministry of Defence,Ministry of Defence,20/11/2012,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Cost of claims/compensation and related expenses against MOD,"41,684.05"
Ministry of Defence,Ministry of Defence,13/11/2012,Fuel for military use,Air Command,CHEVRON BAHRAIN TRADING COMPANY  BSC,,2000017484,Aviation fuel casual uplift consumed,"41,619.10"
Ministry of Defence,Ministry of Defence,20/11/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,130310,Military short term detached duty,"41,573.90"
Ministry of Defence,Ministry of Defence,15/11/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CHUBB SYSTEMS LIMITED,BH15 1JF,127773,Fiscal asset under construction - capital in year addition,"41,481.72"
Ministry of Defence,Ministry of Defence,12/11/2012,Rent and rates,Defence Infrastructure Organisation ,THE HEREFORDSHIRE COUNCIL,HR1 2XW,126264,Rent buildings - non civil estate property and married quarter property,"41,459.62"
Ministry of Defence,Ministry of Defence,30/11/2012,Rent and rates,Defence Infrastructure Organisation ,THE HEREFORDSHIRE COUNCIL,HR1 2XW,136305,Rent buildings - non civil estate property and married quarter property,"41,459.62"
Ministry of Defence,Ministry of Defence,30/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,THALES UK LIMITED,RH10 9HA,136291,Equipment support non-project costs,"41,455.44"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,02/11/2012,Building maintenance and accommodation stores,Estates Management,QUBE CONSTRUCT,,6339,Works - civil estate,"41,353.58"
Ministry of Defence,Ministry of Defence,12/11/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,126295,Spend on Inventory - General,"41,239.10"
Ministry of Defence,Ministry of Defence,02/11/2012,Medical treatment & stores and welfare services,Joint Forces Command,PLYMOUTH HOSPITALS NHS TRUST,PL3 5QZ,172728,Medical health services,"41,189.00"
Ministry of Defence,Ministry of Defence,09/11/2012,Fuel for military use,Air Command,HENTY OIL LTD,SW1E 5BH,172854,Cost of ground diesel fuel consumed,"41,164.98"
Ministry of Defence,Ministry of Defence,27/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,AEM LTD,CM24 1RB,133316,Equipment support non-project costs,"41,070.00"
Ministry of Defence,Ministry of Defence,02/11/2012,Estate management,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,121383,Works - estate management,"41,024.38"
Ministry of Defence,Ministry of Defence,30/11/2012,Research and development,Land Forces,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,135691,Research and development incurred on projects with defence science and technology laboratory,"40,966.10"
Ministry of Defence,Ministry of Defence,27/11/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,133454,Fiscal asset under construction - capital in year addition,"40,935.00"
Ministry of Defence,Ministry of Defence,12/11/2012,Fees for professional services,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,125877,Fees for professional services excluding legal fees,"40,870.34"
Ministry of Defence,Ministry of Defence,27/11/2012,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,133374,Consumption of engineering and technical inventory,"40,860.33"
Ministry of Defence,Ministry of Defence,26/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,132595,Equipment support non-project costs,"40,846.51"
Ministry of Defence,Ministry of Defence,19/11/2012,Spend on Inventory - General,Defence Equipment & Support,WEIR & CARMICHAEL LIMITED,L20 8BH,129694,Spend on Inventory - General,"40,844.54"
Ministry of Defence,Ministry of Defence,05/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,MEGGITT AEROSPACE LIMITED,CV6 4AA,122496,Equipment support non-project costs,"40,750.00"
Ministry of Defence,Ministry of Defence,14/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,LLOYDS REGISTER EMEA,CV3 4FJ,127336,Equipment support non-project costs,"40,681.40"
Ministry of Defence,Ministry of Defence,19/11/2012,Fees for professional services,Defence Infrastructure Organisation ,SECURITAS SECURITY SERVICES (UK) LIMITED,B6 7SS,129592,Fees for professional services excluding legal fees,"40,652.00"
Ministry of Defence,Ministry of Defence,14/11/2012,IT and communication services,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,127042,IT Services -internal costs,"40,638.10"
Ministry of Defence,Ministry of Defence,20/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,130307,Post design services which are not capitalised,"40,535.00"
Ministry of Defence,Ministry of Defence,21/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,DYTECNA LTD,KT13 0TJ,130747,Equipment support non-project costs,"40,518.20"
Ministry of Defence,Ministry of Defence,28/11/2012,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,WA3 6XG,173205,Cost of ground diesel fuel consumed,"40,486.79"
Ministry of Defence,Ministry of Defence,23/11/2012,Spend on Inventory - General,Defence Equipment & Support,FIRMIN & SONS LIMITED,B6 4HU,132149,Spend on Inventory - General,"40,461.66"
Ministry of Defence,Ministry of Defence,15/11/2012,Fuel for military use,Defence Infrastructure Organisation ,CALOR GAS LIMITED,CV34 6RL,127752,Oil and lubricants consumed excluding those from the inventory system,"40,390.32"
Ministry of Defence,Ministry of Defence,05/11/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,WINCANTON GROUP LIMITED,SN14 0WT,122834,Raw materials and consumable aviation fuel inventory purchased,"40,356.09"
Ministry of Defence,Ministry of Defence,20/11/2012,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000087633,Utilities consumed - heating oil,"40,355.67"
Ministry of Defence,Ministry of Defence,30/11/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,135554,Raw materials and consumable oil and lubricants inventory purchased,"40,320.00"
Ministry of Defence,Ministry of Defence,19/11/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,129383,Fees for professional services excluding legal fees,"40,300.65"
Ministry of Defence,Ministry of Defence,28/11/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,134249,Fiscal asset under construction - capital in year addition,"40,276.00"
Ministry of Defence,Ministry of Defence,20/11/2012,Fuel for military use,Defence Infrastructure Organisation ,ARVAL UK LTD,SN5 6PE,129729,Oil and lubricants consumed excluding those from the inventory system,"40,231.01"
Ministry of Defence,Ministry of Defence,14/11/2012,Externally delivered education and training,Land Forces,ROYAL ARTILLERY CENTRE FOR PERSONAL DEVELOPMENT,SP4 8QT,127478,External military training ,"40,170.27"
Ministry of Defence,Ministry of Defence,12/11/2012,IT and communication services,Navy Command,QINETIQ LIMITED,PO12 2AG,126155,Information technology services,"40,088.72"
Ministry of Defence,Ministry of Defence,02/11/2012,Spend on Inventory - General,Defence Equipment & Support,SCIENTIFIC MANAGEMENT ASSOCIATES (U K) LTD,SP10 5AZ,121855,Spend on Inventory - General,"40,052.40"
Ministry of Defence,Ministry of Defence,12/11/2012,Rent and rates,Defence Infrastructure Organisation ,CHICHESTER DISTRICT COUNCIL,PO19 1TY,125661,Rent buildings - non civil estate property and married quarter property,"40,048.43"
Ministry of Defence,Ministry of Defence,30/11/2012,Rent and rates,Defence Infrastructure Organisation ,CHICHESTER DISTRICT COUNCIL,PO19 1TY,135650,Rent buildings - non civil estate property and married quarter property,"40,048.43"
Ministry of Defence,Ministry of Defence,01/11/2012,Medical treatment & stores and welfare services,Navy Command,THE ROYAL NAVY AND ROYAL MARINES CHARITY,PO2 8ER,121277,Welfare services including sports equipment and ministers of religion.,"40,000.00"
Ministry of Defence,Ministry of Defence,30/11/2012,Design services and minor equipment purchases,Air Command,FLUGHAFEN HANNOVER LANGENHAGEN GMBH,,5000088154,Equipment support non-project costs,"39,964.28"
Ministry of Defence,Ministry of Defence,29/11/2012,Spend on Inventory - General,Defence Equipment & Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,135472,Spend on Inventory - General,"39,948.76"
Ministry of Defence,Ministry of Defence,20/11/2012,Spend on Inventory - General,Defence Equipment & Support,ITW LIMITED,LS26 8BS,130129,Spend on Inventory - General,"39,904.92"
Ministry of Defence,Ministry of Defence,22/11/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,131729,Equipment support non-project costs,"39,904.25"
Ministry of Defence,Ministry of Defence,19/11/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,129349,Utilities consumed - heating oil,"39,829.64"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,29/10/2012,Building maintenance and accommodation stores,Estates Management,MABER ASSOCIATES LTD,,2262,Works - civil estate,"39,776.40"
Ministry of Defence,Ministry of Defence,21/11/2012,Estate management,Defence Infrastructure Organisation ,URS INFRASTRUCTURE & ENVIRONMENT UK LIMITED,RG21 7PP,131230,Works - estate management,"39,672.63"
Ministry of Defence,Ministry of Defence,07/11/2012,Estate management,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,123448,Works - estate management,"39,647.73"
Ministry of Defence,Ministry of Defence,13/11/2012,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,126605,Raw material and consumable or capital spare purchased,"39,612.82"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,01/11/2012,Building maintenance and accommodation stores,Estates Management,CEDAR CONSTRUCTION,,6323,Works - civil estate,"39,600.00"
Ministry of Defence,Ministry of Defence,27/11/2012,Fuel for military use,Air Command,CEPSA GIBRALTAR LTD,,3000008543,Aviation fuel casual uplift consumed,"39,597.60"
Ministry of Defence,Ministry of Defence,09/11/2012,Spend on Inventory - General,Defence Equipment & Support,ITW LIMITED,LS26 8BS,125143,Spend on Inventory - General,"39,549.57"
Ministry of Defence,Ministry of Defence,09/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,124796,Equipment support non-project costs,"39,540.00"
Ministry of Defence,Ministry of Defence,16/11/2012,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,128569,Utilities consumed - gas,"39,490.18"
