Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,09/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,STS DEFENCE LIMITED,B64 5QB,887055,Equipment support project costs,"25,642.16"
Ministry of Defence,Ministry of Defence,04/01/2012,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,885563,Utilities consumed - electricity,"25,625.95"
Ministry of Defence,Ministry of Defence,19/01/2012,Spend on Inventory - General,Defence Equipment & Support,WARTSILA UK LIMITED,PO15 5SD,5000070675,Spend on Inventory - General,"25,609.57"
Ministry of Defence,Ministry of Defence,10/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,ANSELL JONES MARINE SERVICES LTD.,PA5 8BT,887167,Equipment support non-project costs,"25,587.28"
Ministry of Defence,Ministry of Defence,16/01/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,889633,Fees for professional services excluding legal fees,"25,574.82"
Ministry of Defence,Ministry of Defence,31/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,PO6 3AE,896035,Equipment support project costs,"25,549.54"
Ministry of Defence,Ministry of Defence,17/01/2012,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,889943,Cost of clothing and textile services received,"25,529.13"
Ministry of Defence,Ministry of Defence,19/01/2012,Externally delivered education and training,Land Forces,NORD ANGLIA VOCATIONAL EDUCATION AND TRAINING SERVICES LIMITED,DE14 2WD,166215,External military training ,"25,525.57"
Ministry of Defence,Ministry of Defence,31/01/2012,Payment of utilities,Defence Infrastructure Organisation ,BELIZE ELECTRICITY LIMITED,,10107849 & 10273049,Utilities consumed - electricity,"25,521.81"
Ministry of Defence,Ministry of Defence,18/01/2012,Estate management,Land Forces,AVENANCE PLC,SK11 6ET,890437,Estate + facilities management services - accommodation inventory + service,"25,509.59"
Ministry of Defence,Ministry of Defence,30/01/2012,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,RH1 1RX,895835,Utilities consumed - gas,"25,504.69"
Ministry of Defence,Council of Reserve forces and Cadets Associations,27/01/2012,Rent and rates,Infrastructure,LAND & PROPERTY SERVICES,,3435,Rent buildings - non civil estate property and married quarter property,"25,489.58"
Ministry of Defence,Ministry of Defence,16/01/2012,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,RH1 1RX,889882,Utilities consumed - gas,"25,470.95"
Ministry of Defence,Ministry of Defence,16/01/2012,"Transportation of personnel, freight and travel expenses",Land Forces,LEASEDRIVE VELO RENTAL  MANAGEMENT LIMITED,RG40 3GA,889654,Movement of service personnel,"25,464.04"
Ministry of Defence,Ministry of Defence,25/01/2012,"Transportation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,893585,Movement of service personnel,"25,443.11"
Ministry of Defence,Ministry of Defence,27/01/2012,Medical treatment & stores and welfare services,Land Forces,K INTERNATIONAL PLC,MK5 8PL,894917,Medical health services,"25,437.95"
Ministry of Defence,Ministry of Defence,31/01/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,RH1 1SH,895962,Freight movement costs,"25,432.32"
Ministry of Defence,Ministry of Defence,05/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,DUNLOP AIRCRAFT TYRES LTD,B24 9HL,885697,Equipment support non-project costs,"25,403.00"
Ministry of Defence,Ministry of Defence,12/01/2012,Spend on Inventory - General,Defence Equipment & Support,BRADLEY DOUBLELOCK LTD,BD16 2NH,888291,Spend on Inventory - General,"25,377.00"
Ministry of Defence,Defence Science and Technology Laboratory,10/01/2012,Sub Contracted Work,Operations,TLSFX LIMITED,,V - 9000139146 - 00125027,,"25,367.00"
Ministry of Defence,Ministry of Defence,06/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,886515,Equipment support non-project costs,"25,366.00"
Ministry of Defence,Ministry of Defence,31/01/2012,Spend on Inventory - General,Defence Equipment & Support,WARTSILA UK LIMITED,PO15 5SD,5000071386,Spend on Inventory - General,"25,359.08"
Ministry of Defence,Council of Reserve forces and Cadets Associations,19/12/2012,Purchase of military transport,Capital Expenditure,A.M. PHILLIP TRUCKTECH LTD,,6696,Purchase of Vehicles,"25,345.00"
Ministry of Defence,Council of Reserve forces and Cadets Associations,19/12/2012,Purchase of military transport,Capital Expenditure,A.M. PHILLIP TRUCKTECH LTD,,6698,Purchase of Vehicles,"25,345.00"
Ministry of Defence,Council of Reserve forces and Cadets Associations,19/12/2012,Purchase of military transport,Capital Expenditure,A.M. PHILLIP TRUCKTECH LTD,,6700,Purchase of Vehicles,"25,345.00"
Ministry of Defence,Ministry of Defence,24/01/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,892584,Cost of other material consumed,"25,303.34"
Ministry of Defence,Ministry of Defence,05/01/2012,Spend on Inventory - General,Defence Equipment & Support,BLAKLEY ELECTRICS LTD,DA1 4GA,885646,Spend on Inventory - General,"25,287.72"
Ministry of Defence,Ministry of Defence,27/01/2012,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000071235,Cost of food purchases,"25,224.44"
Ministry of Defence,Ministry of Defence,30/01/2012,IT and communication services,Defence Equipment & Support,EVOLUTION (ELECTRONIC SECURITY  SYSTEMS) LTD.,HP12 3TD,895478,Computer equipment costing below the capitalisation threshold,"25,224.00"
Ministry of Defence,Ministry of Defence,31/01/2012,Fees for professional services,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,896253,Fees for professional services excluding legal fees,"25,198.25"
Ministry of Defence,Ministry of Defence,23/01/2012,Spend on Inventory - General,Defence Equipment & Support,MABEY BRIDGE LIMITED,NP16 5YL,892398,Spend on Inventory - General,"25,126.92"
Ministry of Defence,Ministry of Defence,20/01/2012,Externally delivered education and training,Land Forces,OPEN UNIVERSITY (THE),MK7 6BT,892039,External military training ,"25,096.00"
Ministry of Defence,Ministry of Defence,30/01/2012,Estate management,Defence Infrastructure Organisation ,SECURITY SERVICES GROUP,SN6 8LA,'200000013304,Works - estate management,"25,080.00"
Ministry of Defence,Ministry of Defence,13/01/2012,Spend on Inventory - General,Defence Equipment & Support,LAND ROVER,LE9 9JT,889038,Spend on Inventory - General,"25,060.92"
Ministry of Defence,Ministry of Defence,05/01/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,885941,Spend on Inventory - General,"25,055.39"
Ministry of Defence,Council of Reserve forces and Cadets Associations,27/01/2012,Rent and rates,Infrastructure,LAND & PROPERTY SERVICES,,3406,Rent buildings - non civil estate property and married quarter property,"25,054.49"
Ministry of Defence,Ministry of Defence,27/01/2012,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,894711,Consumption of engineering and technical inventory,"25,040.26"
Ministry of Defence,Ministry of Defence,12/01/2012,Spend on Inventory - General,Defence Equipment & Support,ENERSYS LTD.,NP19 4XJ,166075,Spend on Inventory - General,"25,032.00"
Ministry of Defence,Ministry of Defence,27/01/2012,Nuclear decommissioning and restoration,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,894792,Nuclear decommissioning and restoration liability provision payment against provision,"25,010.00"
Ministry of Defence,Defence Science and Technology Laboratory,20/01/2012,Contracted out Office Services,Operations,HEALTH PROTECTION AGENCY,,V - 9000139373 - 00120829,,"25,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,20/01/2012,Contracted out Office Services,Operations,HEALTH PROTECTION AGENCY,,V - 9000139373 - 00124832,,"25,000.00"
Ministry of Defence,Ministry of Defence,05/01/2012,General services and support,Defence Equipment & Support,SYSTEMS ENGINEERING & ASSESSMENT LTD,BA11 6TB,885912,Defence equipment CLS/IOS service charge,"25,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000139253 - 00124634,,"25,000.00"
Ministry of Defence,Ministry of Defence,03/01/2012,Food and clothing,Land Forces,ROSKER LTD,PO12 4LJ,885421,Cost of purchasing and repairing clothing,"24,902.96"
Ministry of Defence,Ministry of Defence,13/01/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,888741,Consumption of medical dental and veterinary inventory,"24,827.73"
Ministry of Defence,Defence Science and Technology Laboratory,27/01/2012,Sub Contracted Work,Operations,MALVERN OPTICAL LIMITED,,V - 9000139715 - 00126692,,"24,821.00"
Ministry of Defence,Defence Science and Technology Laboratory,06/01/2012,Professional Services,Operations,RED SCIENTIFIC LIMITED,,V - 9000139069 - 00125676,,"24,814.13"
Ministry of Defence,Ministry of Defence,20/01/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DB SCHENKER RAIL (UK) LTD,DN4 5PN,891789,Freight movement costs,"24,767.15"
Ministry of Defence,Ministry of Defence,30/01/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,895522,Medical health services,"24,725.77"
Ministry of Defence,Ministry of Defence,18/01/2012,IT and communication services,Defence Equipment & Support,S.COM GROUP LTD,LU1 3BA,890852,Information technology services,"24,707.50"
Ministry of Defence,Ministry of Defence,27/01/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,895276,Cost of other material consumed,"24,695.76"
Ministry of Defence,Ministry of Defence,30/01/2012,Estate management,Defence Equipment & Support,JACOBS ENGINEERING U.K. LIMITED,G2 7HX,895547,Works - estate management,"24,671.00"
Ministry of Defence,Ministry of Defence,27/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,895206,Equipment support non-project costs,"24,642.55"
Ministry of Defence,Ministry of Defence,11/01/2012,Fees for professional services,Land Forces,LGC LTD,TW11 0LY,887911,Fees for professional services excluding legal fees,"24,605.83"
Ministry of Defence,Ministry of Defence,30/01/2012,Externally delivered education and training,Land Forces,BRISTOL MANAGEMENT CENTRE  LIMITED,BS1 4BQ,895369,External military training ,"24,563.38"
Ministry of Defence,Ministry of Defence,24/01/2012,Administration,Central TLB,EMPLOYMENT CONDITIONS ABROAD LTD,WC2B 5DG,892753,General administration,"24,559.00"
Ministry of Defence,Ministry of Defence,16/01/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,889633,Medical health services,"24,547.89"
Ministry of Defence,Ministry of Defence,06/01/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,886071,Fiscal asset under construction - capital in year addition,"24,523.26"
Ministry of Defence,Ministry of Defence,10/01/2012,Fuel for military use,Air Command,ARVAL UK LTD,SN5 6PE,887171,Oil and lubricants consumed excluding those from the inventory system,"24,496.39"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Professional Services,Operations,RED SCIENTIFIC LIMITED,,V - 9000139250 - 00126333,,"24,442.25"
Ministry of Defence,Ministry of Defence,13/01/2012,General services and support,Land Forces,FBS LIMITED,RG24 8AG,888958,Defence equipment private finance initiative - service concession arrangement service charge,"24,368.44"
Ministry of Defence,Defence Science and Technology Laboratory,24/01/2012,Materials & Equipment,Operations,THE VISUAL EFFECTS COMPANY LIMITED,,V - 9000139607 - 00127011,,"24,359.00"
Ministry of Defence,Ministry of Defence,25/01/2012,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,893370,Equipment support non-project costs,"24,303.35"
Ministry of Defence,Ministry of Defence,11/01/2012,Purchase of information and communications technology,Command Joint Operations,SIEMENS ENTERPRISE  COMMUNICATIONS LIMITED,MK15 0DJ,888109,IT + communications asset - in year capital addition,"24,300.00"
Ministry of Defence,Defence Support Group,19/01/2012,Payroll Processing Costs,Corporate,EQUINITI ICS LTD,,10149549,,"24,270.00"
Ministry of Defence,Ministry of Defence,11/01/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,887641,Consumption of medical dental and veterinary inventory,"24,229.90"
Ministry of Defence,Ministry of Defence,05/01/2012,Spend on Inventory - General,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,885724,Spend on Inventory - General,"24,219.31"
Ministry of Defence,Ministry of Defence,19/01/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,891635,Cost of other material consumed,"24,172.41"
Ministry of Defence,Ministry of Defence,23/01/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,892249,Consumption of medical dental and veterinary inventory,"24,164.62"
Ministry of Defence,Ministry of Defence,30/01/2012,Design services and minor equipment purchases,Air Command,SECURITY SERVICES GROUP,SN6 8LA,'200000013304,Equipment support non-project costs,"24,160.41"
Ministry of Defence,Defence Science and Technology Laboratory,24/01/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000139595 - 00123874,,"24,156.79"
Ministry of Defence,Ministry of Defence,24/01/2012,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,HP11 1LT,893137,Equipment support non-project costs,"24,144.25"
Ministry of Defence,Ministry of Defence,25/01/2012,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,HP11 1LT,893837,Equipment support non-project costs,"24,144.25"
Ministry of Defence,Ministry of Defence,04/01/2012,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,B1 2JB,885507,Fees for professional services excluding legal fees,"24,110.00"
Ministry of Defence,Ministry of Defence,30/01/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,895845,Fiscal asset under construction - capital in year addition,"24,108.04"
Ministry of Defence,Ministry of Defence,24/01/2012,Externally delivered education and training,Land Forces,ACCIDON'T LIMITED,G84 7RR,892517,External military training ,"24,104.70"
Ministry of Defence,Ministry of Defence,12/01/2012,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,888621,Equipment support non-project costs,"24,096.33"
Ministry of Defence,Ministry of Defence,04/01/2012,Estate management,Air Command,BIFFA WASTE SERVICES LIMITED,HP12 3TZ,885471,Estate + facilities management services - accommodation inventory + service,"24,095.60"
Ministry of Defence,Ministry of Defence,11/01/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,887719,Utilities consumed - electricity,"24,043.94"
Ministry of Defence,Ministry of Defence,10/01/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,887134,Consumption of medical dental and veterinary inventory,"24,031.54"
Ministry of Defence,Ministry of Defence,09/01/2012,Research and development,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,886979,Research and development excluding defence science and technology laboratory,"24,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,10/01/2012,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000139098 - 00125339,,"24,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Staff Training,Operations,BARCLAYCARD,,G - 9000139273 - 00127288,,"23,999.93"
Ministry of Defence,Ministry of Defence,20/01/2012,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,892144,Utilities consumed - electricity,"23,997.38"
Ministry of Defence,Ministry of Defence,25/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,893532,Equipment support non-project costs,"23,994.85"
Ministry of Defence,Ministry of Defence,26/01/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,KT19 8TY,894101,Spend on Inventory - General,"23,991.96"
Ministry of Defence,Defence Support Group,03/01/2012,Works Fees,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,,10147885,,"23,944.71"
Ministry of Defence,Ministry of Defence,17/01/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,890281,Military short term detached duty,"23,871.35"
Ministry of Defence,Ministry of Defence,17/01/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,890106,Fees for professional services excluding legal fees,"23,833.29"
Ministry of Defence,Ministry of Defence,19/01/2012,Externally delivered education and training,Land Forces,J A MAFFIA T/A JOHNS SCHOOL OF MOTORING,N18 2QD,891270,External military training ,"23,828.00"
Ministry of Defence,Defence Support Group,27/01/2012,Works Fees,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,,10150617,,"23,825.45"
Ministry of Defence,Defence Support Group,27/01/2012,Works Fees,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,,10150618,,"23,825.45"
Ministry of Defence,Defence Support Group,27/01/2012,Works Fees,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,,10150620,,"23,825.45"
Ministry of Defence,Ministry of Defence,09/01/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,886580,Estate + facilities management services - accommodation inventory + service,"23,825.18"
Ministry of Defence,Ministry of Defence,05/01/2012,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000069378,Utilities consumed - water + sewage,"23,821.01"
Ministry of Defence,Defence Science and Technology Laboratory,06/01/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000139070 - 00125514,,"23,820.00"
Ministry of Defence,Ministry of Defence,16/01/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,889599,Utilities consumed - heating oil,"23,796.00"
Ministry of Defence,Ministry of Defence,16/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,889675,Equipment support non-project costs,"23,793.41"
Ministry of Defence,Ministry of Defence,16/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,APPH BASINGSTOKE LTD,RG24 8LJ,889448,Equipment support project costs,"23,762.00"
Ministry of Defence,Ministry of Defence,06/01/2012,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013117,Cost of claims/compensation and related expenses against MOD,"23,759.26"
Ministry of Defence,Ministry of Defence,06/01/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,886174,Utilities consumed - heating oil,"23,706.00"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2012,Sub Contracted Work,Operations,CI CONSULTANCY LIMITED,,V - 9000139777 - 00125592,,"23,650.00"
Ministry of Defence,Ministry of Defence,20/01/2012,Purchase of inventory and services ,Defence Equipment & Support,WINCANTON GROUP LIMITED,SN14 0WT,892231,Raw materials and consumable aviation fuel inventory purchased,"23,629.30"
Ministry of Defence,Ministry of Defence,11/01/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,887874,Fiscal asset under construction - capital in year addition,"23,622.69"
Ministry of Defence,Ministry of Defence,09/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,SELEX SYSTEMS INTEGRATION LTD,AL7 1TW,887028,Equipment support project costs,"23,618.30"
Ministry of Defence,Ministry of Defence,20/01/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,891686,Transport other operating lease,"23,550.65"
Ministry of Defence,Ministry of Defence,10/01/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,SECURITY SERVICES GROUP,SN6 8LA,'200000013145,Fiscal asset under construction - capital in year addition,"23,535.09"
Ministry of Defence,Ministry of Defence,12/01/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,888297,Utilities consumed - electricity,"23,452.10"
Ministry of Defence,Ministry of Defence,19/01/2012,Fees for professional services,Central TLB,SERCO LIMITED,RG27 9UY,891513,Fees for professional services excluding legal fees,"23,373.69"
Ministry of Defence,Ministry of Defence,17/01/2012,Fees for professional services,Air Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,890108,Fees for professional services excluding legal fees,"23,300.00"
Ministry of Defence,Ministry of Defence,19/01/2012,Fuel for military use,Navy Command,ARVAL UK LTD,SN5 6PE,891018,Oil and lubricants consumed excluding those from the inventory system,"23,227.32"
Ministry of Defence,Ministry of Defence,12/01/2012,Fees for professional services,Land Forces,AMEC ENVIRONMENT & INFRASTRUCTURE UK LIMITED,NE3 3PX,888243,Fees for professional services excluding legal fees,"23,226.83"
Ministry of Defence,Ministry of Defence,10/01/2012,Fuel for military use,Defence Infrastructure Organisation ,ARVAL UK LTD,SN5 6PE,887171,Oil and lubricants consumed excluding those from the inventory system,"23,222.62"
Ministry of Defence,Ministry of Defence,13/01/2012,Fees for professional services,Defence Equipment & Support,QUINTEC ASSOCIATES LTD,RG21 4HJ,889251,Fees for professional services excluding legal fees,"23,218.00"
Ministry of Defence,Ministry of Defence,16/01/2012,Food and clothing,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,889823,Cost of purchasing and repairing clothing,"23,198.40"
Ministry of Defence,Defence Science and Technology Laboratory,20/01/2012,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000139437 - 00126567,,"23,194.31"
Ministry of Defence,Ministry of Defence,17/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,POWER BLAST INTERNATIONAL  LIMITED,GU28 9LP,890271,Equipment support non-project costs,"23,186.04"
Ministry of Defence,Ministry of Defence,31/01/2012,Estate management,Central TLB,MODUS SERVICES LIMITED,SW1A 2HB,896092,Works - estate management,"23,093.75"
Ministry of Defence,Ministry of Defence,03/01/2012,Estate management,Air Command,AIRFIELD WILDLIFE MANAGEMENT  LIMITED,IV30 5PT,885296,Estate + facilities management services - accommodation inventory + service,"23,081.13"
Ministry of Defence,Ministry of Defence,20/01/2012,Fees for professional services,Central TLB,ACTIV TRAINING LIMITED,MK40 2AA,891646,Fees for professional services excluding legal fees,"23,062.50"
Ministry of Defence,Ministry of Defence,10/01/2012,Estate management,Air Command,ARAMARK LTD,LS16 6QY,887168,Estate + facilities management services - accommodation inventory + service,"23,011.52"
Ministry of Defence,Ministry of Defence,18/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,GU16 7EX,890461,Equipment support project costs,"22,954.00"
Ministry of Defence,Ministry of Defence,19/01/2012,Transport hire charges,Central TLB,RYDER DEUTSCHLAND GMBH,,5000070660,Transport other operating lease,"22,947.93"
Ministry of Defence,Ministry of Defence,25/01/2012,Externally delivered education and training,Air Command,QUANTA TRAINING LIMITED,WR1 3EE,893808,External military training ,"22,880.30"
Ministry of Defence,Ministry of Defence,25/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,JOHNSON CONTROLS LIMITED,,893616,Equipment support project costs,"22,873.82"
Ministry of Defence,Ministry of Defence,11/01/2012,Payment of utilities,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,888206,Utilities consumed - heating oil,"22,866.13"
Ministry of Defence,Ministry of Defence,20/01/2012,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000070793,Cost of food purchases,"22,846.16"
Ministry of Defence,Ministry of Defence,30/01/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,895447,Freight movement costs,"22,843.23"
Ministry of Defence,Ministry of Defence,19/01/2012,Externally delivered education and training,Navy Command,CARLISLE STAFFING PLC,LU1 3BA,891098,External military training ,"22,831.76"
Ministry of Defence,Ministry of Defence,09/01/2012,Purchase of inventory and services ,Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,886806,Cost of other material consumed,"22,827.64"
Ministry of Defence,Ministry of Defence,31/01/2012,Purchase of inventory and services ,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,NW3 6AL,896003,Consumption of medical dental and veterinary inventory,"22,800.00"
Ministry of Defence,Ministry of Defence,18/01/2012,Spend on Inventory - General,Defence Equipment & Support,SELEX GALILEO LTD,SS14 3EL,890864,Spend on Inventory - General,"22,762.50"
Ministry of Defence,Ministry of Defence,30/01/2012,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,895382,Consumption of general inventory,"22,740.71"
Ministry of Defence,Ministry of Defence,27/01/2012,Development costs for military equipment,Defence Equipment & Support,ATKINS LIMITED,WR5 1TX,894674,Intangible fiscal asset  - in year capital addition,"22,733.00"
Ministry of Defence,Ministry of Defence,20/01/2012,Spend on Inventory - General,Defence Equipment & Support,RACAL ACOUSTICS LIMITED,HA1 4TR,892079,Spend on Inventory - General,"22,692.79"
Ministry of Defence,Ministry of Defence,05/01/2012,Food and clothing,Defence Infrastructure Organisation ,AVENANCE PLC,SK11 6ET,885615,Cost of clothing and textile services received,"22,664.15"
Ministry of Defence,Ministry of Defence,16/01/2012,Purchase of inventory and services ,Defence Equipment & Support,AVION MANUFACTURING INC,,2000014421,Raw material and consumable or capital spare purchased,"22,597.44"
Ministry of Defence,Ministry of Defence,23/01/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,892249,Consumption of medical dental and veterinary inventory,"22,590.56"
Ministry of Defence,Ministry of Defence,17/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,SELEX SYSTEMS INTEGRATION LTD,AL7 1TW,890309,Equipment support project costs,"22,441.19"
Ministry of Defence,Ministry of Defence,27/01/2012,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,894925,Fees for professional services excluding legal fees,"22,432.68"
Ministry of Defence,Ministry of Defence,16/01/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,889420,Consumption of medical dental and veterinary inventory,"22,409.00"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2012,Sub Contracted Work,Operations,STELLAR RESEARCH SERVICES LIMITED,,V - 9000139780 - 00126361,,"22,405.80"
Ministry of Defence,Ministry of Defence,12/01/2012,Food and clothing,Defence Infrastructure Organisation ,AVENANCE PLC,SK11 6ET,888259,Cost of clothing and textile services received,"22,319.25"
Ministry of Defence,Ministry of Defence,17/01/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,890281,Military short term detached duty,"22,268.80"
Ministry of Defence,Ministry of Defence,17/01/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,890088,Utilities consumed - heating oil,"22,230.87"
Ministry of Defence,Ministry of Defence,30/01/2012,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000071264,Works - estate management,"22,096.06"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2012,Contracted out Office Services,Operations,STEAD & WILKINS LIMITED,,V - 9000139744 - 00127609,,"22,000.00"
Ministry of Defence,Ministry of Defence,16/01/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,889915,Cost of other material consumed,"21,983.74"
Ministry of Defence,Ministry of Defence,04/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,885581,Equipment support non-project costs,"21,973.42"
