"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","B2","47942","59535","Sustainable Development","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","B2","47942","59535","Secretariat & Private Office","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","B2","47942","59535","Strategic Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","B2","47942","59535","Safety,Health,Environment&Fire","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","B2","47942","59535","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","B2","47942","59535","Sustainable Development","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Safety,Health,Environment&Fire","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Security Advice","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Estate Advice","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Secretariat & Private Office","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Performance Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Media and Press","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Strategic Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C1","35648","44268","Sustainable Development","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Estate Advice","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Media and Press","3.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Business Risk Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Secretariat & Private Office","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Sustainable Development","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Security Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Service HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Performance Management","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Safety,Health,Environment&Fire","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","C2","29258","36333","Digital and Social Media","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Performance Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Estate Advice","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Internal Communications","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Quality Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Sustainable Development","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Knowledge Info Management","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Security Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","D","23427","29092","Digital and Social Media","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","E1","18370","22124","Security Support","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","E1","18370","22124","Secretarial","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","E1","18370","22124","Secretariat & Private Office","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","E1","18370","22124","Internal Communications","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","E1","18370","22124","Information Technology","0.81","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026521","E1","18370","22124","Administrative Support","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B1","56436","72185","Programme Management","2.60","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B1","56436","72185","Energy Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Commercial Operations","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Soft Facilities Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Estate Planning","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","B2","47942","59535","Energy Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","C1","35648","44268","Direct Military Support","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","C1","35648","44268","Consultancy","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","C1","35648","44268","Energy Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","C2","29258","36333","Consultancy","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","C2","29258","36333","Soft Facilities Management","18.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","C2","29258","36333","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","C2","29258","36333","Direct Military Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","D","23427","29092","Energy Management","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","D","23427","29092","Soft Facilities Management","13.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","D","23427","29092","Performance Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","D","23427","29092","Consultancy","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","D","23427","29092","Supply Chain Management","4.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","D","23427","29092","Contract Perf Meas & Mgmnt","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","D","23427","29092","Material Accounting","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","D","23427","29092","Site Estate","4.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","E1","18370","22124","Storekeeping/WarehouseOps","21.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","E1","18370","22124","Secretarial","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","E1","18370","22124","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","E1","18370","22124","Site Estate","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","E1","18370","22124","Quality Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","E1","18370","22124","Estate Planning","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","E2","15623","18815","Energy Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Retired Offr 2","30136","36333","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Retired Offr 2","30136","36333","Direct Military Support","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Retired Offr 2","30136","36333","Soft Facilities Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","15.54","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Driving","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Site Estate","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Driving","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","0.81","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Technical [Trades]","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00194069","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","B1","56436","72185","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","B2","47942","59535","Business Management and Improvement","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","C1","35648","44268","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","C1","35648","44268","Security Advice","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","C2","29258","36333","Administrative Support","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","C2","29258","36333","Security Advice","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","D","23427","29092","Estate Advice","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","D","23427","29092","Technical [Trades]","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","D","23427","29092","Transaction Processing","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Infrastructure Organisation","00026652","D","23427","29092","System Engineering","1.00","Science and Engineering"
