"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR4","26405","33182","Front Line Military","48.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR5-6","30013","36929","Front Line Military","43.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR7-8","33223","43252","Front Line Military","18.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR7-8","33223","43252","Front Line Military","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR9","38600","46753","Front Line Military","15.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","E1","18370","22124","Administrative Support","4.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","E2","15623","18815","Administrative Support","2.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","Skill Zone 2","16482","18010","General Hand","5.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","Skill Zone 3","18010","22150","General Hand","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OF2","37916","45090","Front Line Military","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OR5-6","30013","36929","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OF1","24615","32703","Front Line Military","11.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OF2","37916","45090","Front Line Military","190.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OF3","47760","57200","Front Line Military","109.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OF4","67032","77617","Front Line Military","25.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OF5","81310","89408","Front Line Military","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OR1-3","17265","28940","Front Line Military","399.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OR1-3","17265","28940","Front Line Military","1470.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OR4","26405","33182","Front Line Military","1016.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OR5-6","30013","36929","Front Line Military","519.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OR7-8","33223","43252","Front Line Military","230.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OR7-8","33223","43252","Front Line Military","55.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1086257","OR9","38600","46753","Front Line Military","38.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF4","67032","77617","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF3","47760","57200","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","E1","18370","22124","Administrative Support","3.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","E2","15623","18815","Administrative Support","3.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","Skill Zone 2","16482","18010","Administrative Support","4.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","Skill Zone 3","18010","22150","Administrative Support","4.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF1","24615","32703","Front Line Military","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF2","37916","45090","Front Line Military","23.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF3","47760","57200","Front Line Military","6.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF4","67032","77617","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF5","81310","89408","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR1-3","17265","28940","Front Line Military","372.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR4","26405","33182","Front Line Military","74.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR5-6","30013","36929","Front Line Military","24.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR7-8","33223","43252","Front Line Military","11.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR7-8","33223","43252","Front Line Military","8.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR9","38600","46753","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF2","37916","45090","Front Line Military","7.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF3","47760","57200","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF4","67032","77617","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR1-3","17265","28940","Front Line Military","76.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR4","26405","33182","Front Line Military","18.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR5-6","30013","36929","Front Line Military","11.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR7-8","33223","43252","Front Line Military","5.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR7-8","33223","43252","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OR9","38600","46753","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF2","37916","45090","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1123122","OF3","47760","57200","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OF3","47760","57200","Capability Management & Force Generation","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","E1","18370","22124","Personal Secretary","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OF4","67032","77617","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OF2","37916","45090","Capability Management & Force Generation","4.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OF2","","","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OF3","47760","57200","Capability Management & Force Generation","11.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OF4","67032","77617","Capability Management & Force Generation","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OF5","81310","89408","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OR1-3","17265","28940","Capability Management & Force Generation","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OR4","26405","33182","Capability Management & Force Generation","4.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OR4","","","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OR7-8","33223","43252","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OR7-8","33223","43252","Capability Management & Force Generation","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OR9","38600","46753","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OF3","47760","57200","Capability Management & Force Generation","5.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OF4","67032","77617","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OR7-8","33223","43252","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1082197","OR9","38600","46753","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OF3","47760","57200","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","D","23427","29092","Capability Management & Force Generation","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OF4","67032","77617","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OF3","47760","57200","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OF2","37916","45090","Capability Management & Force Generation","6.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OF3","47760","57200","Capability Management & Force Generation","24.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OF4","67032","77617","Capability Management & Force Generation","6.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OF5","81310","89408","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OR1-3","17265","28940","Capability Management & Force Generation","6.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OR4","26405","33182","Capability Management & Force Generation","6.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OR7-8","33223","43252","Capability Management & Force Generation","7.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OR7-8","33223","43252","Capability Management & Force Generation","4.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OR9","38600","46753","Capability Management & Force Generation","5.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OF4","67032","77617","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OF3 (RFA)","47760","57200","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OF2","37916","45090","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OF3","47760","57200","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OF4","67032","77617","Capability Management & Force Generation","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OR7-8","33223","43252","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OF2","37916","45090","Capability Management & Force Generation","7.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OF3","47760","57200","Capability Management & Force Generation","6.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OF4","67032","77617","Capability Management & Force Generation","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OR1-3","17265","28940","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OR4","26405","33182","Capability Management & Force Generation","5.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OR5-6","30013","36929","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1485456","OR7-8","33223","43252","Capability Management & Force Generation","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OF3 (RFA)","47760","57200","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OF2","37916","45090","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1079272","OR4","26405","33182","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OF2","37916","45090","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR1-3","17265","28940","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR5-6","30013","36929","Front Line Military","6.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR7-8","33223","43252","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR7-8","33223","43252","Front Line Military","5.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR7-8","33223","43252","Front Line Military","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR9","38600","46753","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","B2","47942","59535","Office Manager","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","C1","35648","44268","Administrator","6.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","C2","29258","36333","Administrator","21.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","D","23427","29092","Administrator","35.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","E1","18370","22124","Administrative Support","13.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","E2","15623","18815","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","Retired Offr 3","25600","29092","Administrator","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","Retired Offr 2","30136","36333","Administrator","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","Skill Zone 2","16482","18010","General Hand","4.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","Skill Zone 3","18010","22150","General Hand","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","Skill Zone 4","22150","24930","General Hand","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OF1","24615","32703","Front Line Military","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OF2","37916","45090","Front Line Military","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OF4","67032","77617","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR5-6","30013","36929","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR7-8","33223","43252","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OF2","37916","45090","Front Line Military","27.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OF3","47760","57200","Front Line Military","33.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OF4","67032","77617","Front Line Military","12.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OF5","81310","89408","Front Line Military","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR1-3","17265","28940","Front Line Military","31.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR4","26405","33182","Front Line Military","42.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR5-6","30013","36929","Front Line Military","56.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR7-8","33223","43252","Front Line Military","54.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR7-8","33223","43252","Front Line Military","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1120354","OR9","38600","46753","Front Line Military","11.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","C1","35648","44268","Administrator","2.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","C2","29258","36333","Administrator","29.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","D","23427","29092","Administrator","55.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","E1","18370","22124","Administrator","98.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","E2","15623","18815","Administrator","12.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Nurse Specialist","25528","34189","NHS/Retained Grade","2.00","Medicine"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Physiotherapist Advanced","30460","40157","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Civilian Medical Practitioner","65071","77303","NHS/Retained Grade","2.00","Medicine"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Simulator Instructor 2 - 7576","29258","36333","Training and Education","5.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Retired Offr 2","30136","36333","Administrator","2.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Skill Zone 1","15083","16482","General Hand","23.00","Other"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Skill Zone 2","16482","18010","General Hand","30.00","Other"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Skill Zone 3","18010","22150","General Hand","77.00","Other"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Skill Zone 4","22150","24930","General Hand","3.00","Other"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF2","37916","45090","Training and Education","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR5-6","30013","36929","Training and Education","7.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Training and Education","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF2","37916","45090","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR4","26405","33182","Front Line Military","4.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR5-6","30013","36929","Front Line Military","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF2","37916","45090","Front Line Military","243.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF3","47760","57200","Front Line Military","88.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF4","67032","77617","Front Line Military","13.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF5","81310","89408","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR1-3","17265","28940","Front Line Military","539.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR4","26405","33182","Front Line Military","379.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR5-6","30013","36929","Front Line Military","343.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","219.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","23.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR9","38600","46753","Front Line Military","29.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR4","26405","33182","Front Line Military","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR5-6","30013","36929","Front Line Military","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","C2","29258","36333","Administrator","13.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","D","23427","29092","Administrator","23.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","E1","18370","22124","Administrator","55.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","E2","15623","18815","Administrator","28.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Physiothrpst Specialist","25528","34189","NHS/Retained Grade","2.00","Medicine"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Nurse Specialist","25528","34189","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Civilian Medical Practitioner","65071","77303","NHS/Retained Grade","3.00","Medicine"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Nurse Specialist","25528","34189","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Retired Offr 2","30136","36333","Administrator","2.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Skill Zone 1","15083","16482","Administrator","5.00","Other"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Skill Zone 2","16482","18010","Administrator","54.00","Other"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","Skill Zone 3","18010","22150","Administrator","37.00","Other"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF2","37916","45090","Front Line Military","5.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR5-6","30013","36929","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","4.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR5-6","30013","36929","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF2","37916","45090","Front Line Military","116.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF3","47760","57200","Front Line Military","72.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OF4","67032","77617","Front Line Military","11.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR1-3","17265","28940","Front Line Military","320.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR4","26405","33182","Front Line Military","283.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR5-6","30013","36929","Front Line Military","229.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","116.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","11.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR9","38600","46753","Front Line Military","18.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1125222","E1","18370","22124","Personal Secretary","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1125222","OF3","47760","57200","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1125222","OF4","67032","77617","Senior Staff Outer Office","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR5-6","30013","36929","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR7-8","33223","43252","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","D","23427","29092","Administrator","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","E1","18370","22124","Administrator","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1105835","OR9","38600","46753","Front Line Military","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","C1","35648","44268","Administrator","1.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","C2","29258","36333","Administrator","2.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","D","23427","29092","Administrator","9.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","E1","18370","22124","Administrator","15.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","E2","15623","18815","Administrator","4.00","Operational Delivery"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","Nurse Specialist (Community)","25528","34189","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OF2 (RFA)","37916","45090","Capability Management & Force Generation","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OF3 (RFA)","47760","57200","Capability Management & Force Generation","5.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OF4 (RFA)","67032","77617","Capability Management & Force Generation","3.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OF5 (RFA)","81310","89408","Capability Management & Force Generation","2.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OR4 (RFA)","26405","33182","Capability Management & Force Generation","1.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OF1 (RFA)","24615","32703","Capability Management & Force Generation","78.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OF2 (RFA)","37916","45090","Capability Management & Force Generation","102.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OF3 (RFA)","47760","57200","Capability Management & Force Generation","77.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OF4 (RFA)","67032","77617","Capability Management & Force Generation","56.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OF5 (RFA)","81310","89408","Capability Management & Force Generation","35.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OR1-3 (RFA)","17265","28940","Capability Management & Force Generation","408.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OR4 (RFA)","26405","33182","Capability Management & Force Generation","106.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OR5-6 (RFA)","30013","36929","Capability Management & Force Generation","116.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","155095","OR7-8 (RFA)","33223","43252","Capability Management & Force Generation","75.00","Military"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1121376","B2","47942","59535","Office Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1121376","C1","35648","44268","Administrator","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1121376","C2","29258","36333","Administrator","15.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1121376","D","23427","29092","Administrator","29.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1121376","E1","18370","22124","Administrative Support","33.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1121376","E2","15623","18815","Administrative Support","9.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1121376","Retired Offr 2","30136","36333","Administrator","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Navy Command TLB","Navy Command TLB","1121376","Skill Zone 2","16482","18010","General Hand","1.00","Other"
